listing_id,date
4937964,2018-03-24
4937964,2018-03-26
4937964,2018-03-29
4937964,2018-03-30
4937964,2018-04-05
4937964,2018-04-08
4937964,2018-04-15
4937964,2018-04-27
4937964,2018-04-29
4937964,2018-06-03
4937964,2018-06-04
4937964,2018-06-13
4937964,2018-06-18
4937964,2018-07-24
4937964,2018-08-05
4937964,2018-08-13
4937964,2018-08-19
4937964,2018-09-08
4937964,2018-09-10
4937964,2018-09-17
4937964,2018-10-02
4937964,2018-10-04
4937964,2018-10-15
4937964,2018-11-02
4937964,2018-11-26
4937964,2019-02-02
4937964,2019-02-03
4937964,2019-02-08
4937964,2019-02-09
4937964,2019-02-15
4937964,2019-02-17
4937964,2019-03-03
4937964,2019-03-05
4937964,2019-03-10
4937964,2019-03-17
4937964,2019-06-18
4937964,2019-06-29
4937964,2019-07-04
4937964,2019-07-08
4937964,2019-07-14
4937964,2019-07-22
4937964,2019-07-31
4937964,2019-08-18
4937964,2019-08-21
4937964,2019-08-24
4937964,2019-09-08
4937964,2019-09-11
4937964,2019-09-16
4937964,2019-10-01
4937964,2019-10-04
4937964,2019-10-07
4937964,2019-10-14
4937964,2019-11-11
4937964,2019-12-12
4937964,2019-12-27
4937964,2019-12-29
4937964,2019-12-31
4938261,2015-02-16
4938261,2015-02-22
4938261,2017-05-28
4938261,2018-12-16
4938261,2019-09-01
4938261,2020-02-23
4938261,2020-03-31
4944089,2018-11-25
4944089,2019-01-02
4944433,2015-01-26
4944433,2015-02-16
4944433,2015-02-25
4944433,2015-03-09
4944433,2015-04-29
4944433,2015-05-19
4944433,2015-05-31
4944433,2015-06-02
4944433,2015-06-04
4944433,2015-12-01
4944433,2016-02-11
4944433,2016-02-15
4944433,2016-03-11
4944433,2016-04-09
4944433,2016-06-12
4944433,2016-07-29
4944433,2016-09-04
4944433,2016-09-05
4944433,2016-10-01
4944433,2016-11-20
4944433,2016-11-25
4944433,2016-12-04
4944433,2016-12-28
4944433,2017-01-03
4944433,2017-02-09
4944433,2017-02-17
4944433,2017-03-22
4944433,2017-03-26
4944433,2017-04-03
4944433,2017-04-18
4944433,2017-04-25
4944433,2017-05-14
4944433,2017-06-07
4944433,2017-06-13
4944433,2017-06-21
4944433,2017-08-08
4944433,2017-08-16
4944433,2017-08-31
4944433,2017-10-06
4944433,2017-10-10
4944433,2017-11-19
4944433,2017-12-30
4944433,2018-01-05
4944433,2018-01-12
4944433,2018-02-21
4944433,2018-04-05
4944559,2016-06-09
4944559,2017-12-30
4944559,2018-02-21
4944559,2018-03-18
4944559,2018-03-20
4944559,2018-04-29
4944559,2018-06-18
4944559,2018-07-04
4944559,2018-07-30
4944559,2018-09-02
4944559,2018-09-22
4944559,2018-10-07
4944559,2018-11-01
4944559,2018-11-14
4944559,2018-11-21
4944559,2018-11-24
4944559,2018-12-24
4944559,2019-01-06
4944559,2019-01-14
4944559,2019-01-27
4944559,2019-02-03
4944559,2019-02-18
4944559,2019-03-27
4944559,2019-04-02
4944559,2019-04-06
4944559,2019-04-21
4944559,2019-04-28
4944559,2019-05-20
4944559,2019-06-17
4944559,2019-07-12
4944559,2019-07-22
4944559,2019-10-03
4947756,2018-06-30
4969791,2015-05-07
4969791,2015-06-24
4969791,2015-07-14
4969791,2015-08-12
4969791,2015-09-27
4969791,2015-09-29
4969791,2015-10-17
4969791,2015-10-24
4969791,2015-10-28
4969791,2015-11-02
4969791,2015-11-11
4969791,2015-11-15
4969791,2015-11-20
4969791,2015-11-22
4969791,2015-11-27
4969791,2015-12-01
4969791,2015-12-14
4969791,2016-01-03
4969791,2016-02-09
4969791,2016-02-13
4969791,2016-02-29
4969791,2016-03-09
4969791,2016-04-06
4969791,2016-05-05
4969791,2016-05-09
4969791,2016-05-12
4969791,2016-05-24
4969791,2016-06-05
4969791,2016-06-07
4969791,2016-06-12
4969791,2016-06-15
4969791,2016-07-06
4969791,2016-07-17
4969791,2016-07-29
4969791,2016-08-13
4969791,2016-09-02
4969791,2016-09-03
4969791,2016-09-05
4969791,2016-10-02
4969791,2016-10-29
4969791,2016-11-05
4969791,2016-11-12
4969791,2016-11-27
4969791,2016-12-01
4969791,2016-12-30
4969791,2017-01-16
4969791,2017-01-31
4969791,2017-02-12
4969791,2017-02-24
4969791,2017-03-21
4969791,2017-03-30
4969791,2017-04-01
4969791,2017-04-15
4969791,2017-04-20
4969791,2017-05-03
4969791,2017-05-08
4969791,2017-05-14
4969791,2017-05-21
4969791,2017-05-27
4969791,2017-06-11
4969791,2017-06-24
4969791,2017-07-02
4969791,2017-07-29
4969791,2017-08-19
4969791,2017-09-13
4969791,2017-10-03
4969791,2017-10-10
4969791,2017-10-17
4969791,2017-10-28
4969791,2017-11-07
4969791,2017-11-20
4969791,2017-11-26
4969791,2017-12-11
4969791,2017-12-15
4969791,2017-12-19
4969791,2017-12-24
4969791,2017-12-31
4969791,2018-01-04
4969791,2018-01-14
4969791,2018-01-31
4969791,2018-02-28
4969791,2018-03-04
4969791,2018-03-12
4969791,2018-03-25
4969791,2018-04-02
4969791,2018-04-29
4969791,2018-05-05
4969791,2018-05-21
4969791,2018-05-24
4969791,2018-05-27
4969791,2018-06-06
4969791,2018-06-10
4969791,2018-06-19
4969791,2018-06-20
4969791,2018-07-31
4969791,2018-09-29
4969791,2018-10-10
4969791,2018-10-23
4969791,2018-10-27
4969791,2018-10-29
4969791,2018-11-03
4969791,2018-12-09
4969791,2018-12-17
4969791,2018-12-27
4969791,2019-01-07
4969791,2019-01-21
4969791,2019-01-23
4969791,2019-01-27
4969791,2019-02-05
4969791,2019-02-10
4969791,2019-02-17
4969791,2019-02-21
4969791,2019-03-04
4969791,2019-03-09
4969791,2019-04-02
4969791,2019-04-04
4969791,2019-04-20
4969791,2019-04-29
4969791,2019-05-04
4969791,2019-05-13
4969791,2019-05-19
4969791,2019-06-27
4969791,2019-07-07
4969791,2019-07-22
4969791,2019-07-25
4969791,2019-07-31
4969791,2019-08-05
4969791,2019-08-08
4969791,2019-08-12
4969791,2019-08-16
4969791,2019-08-19
4969791,2019-08-27
4969791,2019-08-29
4969791,2019-09-12
4969791,2019-09-15
4969791,2019-09-19
4969791,2019-09-21
4969791,2019-09-29
4969791,2019-10-05
4969791,2019-10-11
4969791,2019-10-15
4969791,2019-11-18
4969791,2019-11-25
4969791,2019-12-19
4969791,2020-01-15
4969791,2020-03-13
4979757,2019-10-11
4984328,2015-01-20
4984328,2015-01-22
4984328,2015-01-23
4984328,2015-01-31
4984328,2015-02-04
4984328,2015-02-08
4984328,2015-02-11
4984328,2015-02-15
4984328,2015-02-19
4984328,2015-02-21
4984328,2015-03-02
4984328,2015-03-22
4984328,2015-04-05
4984328,2015-04-09
4984328,2015-04-13
4984328,2015-04-19
4984328,2015-04-25
4984328,2015-04-26
4984328,2015-05-04
4984328,2015-05-09
4984328,2015-05-19
4984328,2015-05-24
4984328,2015-05-28
4984328,2015-06-01
4984328,2015-06-04
4984328,2015-06-06
4984328,2015-06-08
4984328,2015-06-11
4984328,2015-07-14
4984328,2015-07-15
4984328,2015-07-20
4984328,2015-07-23
4984328,2015-07-28
4984328,2015-07-31
4984328,2015-08-02
4984328,2015-08-09
4984328,2015-08-16
4984328,2015-08-19
4984328,2015-08-31
4984328,2015-09-02
4984328,2015-09-06
4984328,2015-09-16
4984328,2015-09-26
4984328,2015-10-04
4984328,2015-10-19
4984328,2015-10-20
4984328,2015-10-24
4984328,2015-10-27
4984328,2015-10-31
4984328,2015-11-07
4984328,2015-11-18
4984328,2015-11-28
4984328,2015-12-01
4984328,2015-12-14
4984328,2015-12-27
4984328,2016-01-08
4984328,2016-01-17
4984328,2016-02-01
4984328,2016-02-18
4984328,2016-02-24
4984328,2016-03-10
4984328,2016-03-13
4984328,2016-04-04
4984328,2016-04-15
4984328,2016-04-29
4984328,2016-05-14
4984328,2016-09-18
4984328,2016-10-09
4984328,2016-10-13
4984328,2016-10-16
4984328,2016-10-22
4984328,2016-10-28
4984328,2016-11-05
4984328,2016-11-09
4984328,2016-11-12
4984328,2016-11-21
4984328,2016-11-30
4984328,2016-12-10
4984328,2016-12-23
4984328,2017-01-08
4984328,2017-02-10
4984328,2017-02-16
4984328,2017-02-22
4984328,2017-03-07
4984328,2017-03-12
4984328,2017-03-15
4984328,2017-03-22
4984328,2017-03-25
4984328,2017-03-27
4984328,2017-03-31
4984328,2017-04-01
4984328,2017-04-03
4984328,2017-04-10
4984328,2017-04-21
4984328,2017-04-26
4984328,2017-04-29
4984328,2017-05-07
4984328,2017-05-23
4984328,2017-05-25
4984328,2017-05-27
4984328,2017-05-30
4984328,2017-06-01
4984328,2017-06-06
4984328,2017-06-11
4984328,2017-06-15
4984328,2017-06-18
4984328,2017-06-29
4984328,2017-07-03
4984328,2017-07-12
4984328,2017-07-18
4984328,2017-07-24
4984328,2017-08-15
4984328,2017-08-23
4984328,2017-09-04
4984328,2017-09-09
4984328,2017-09-26
4984328,2017-09-30
4984328,2017-10-15
4984328,2017-11-19
4984328,2017-11-24
4984328,2017-11-28
4984328,2017-12-01
4984328,2017-12-04
4984328,2017-12-11
4984328,2017-12-19
4984328,2017-12-24
4984328,2017-12-29
4984328,2018-01-02
4984328,2018-01-10
4984328,2018-01-14
4984328,2018-01-16
4984328,2018-01-28
4984328,2018-02-01
4984328,2018-03-07
4984328,2018-03-18
4984328,2018-03-24
4984328,2018-03-26
4984328,2018-04-03
4984328,2018-04-08
4984328,2018-04-15
4984328,2018-04-19
4984328,2018-04-25
4984328,2018-04-30
4984328,2018-05-06
4984328,2018-05-07
4984328,2018-05-10
4984328,2018-05-14
4984328,2018-05-18
4984328,2018-05-22
4984328,2018-05-30
4984328,2018-06-02
4984328,2018-06-04
4984328,2018-06-07
4984328,2018-06-09
4984328,2018-06-11
4984328,2018-06-19
4984328,2018-06-22
4984328,2018-07-02
4984328,2018-07-08
4984328,2018-07-13
4984328,2018-07-18
4984328,2018-07-28
4984328,2018-07-31
4984328,2018-08-01
4984328,2018-08-05
4984328,2018-08-08
4984328,2018-08-18
4984328,2018-08-20
4984328,2018-08-25
4984328,2018-08-26
4984328,2018-08-28
4984328,2018-08-29
4984328,2018-09-02
4984328,2018-09-04
4984328,2018-09-05
4984328,2018-09-08
4984328,2018-09-12
4984328,2018-09-18
4984328,2018-09-23
4984328,2018-09-27
4984328,2018-10-03
4984328,2018-10-08
4984328,2018-10-16
4984328,2018-11-01
4984328,2018-11-04
4984328,2018-11-08
4984328,2018-11-13
4984328,2018-11-19
4984328,2018-11-25
4984328,2018-11-27
4984328,2018-11-30
4984328,2018-12-04
4984328,2018-12-11
4984328,2018-12-15
4984328,2018-12-17
4984328,2018-12-28
4984328,2019-01-01
4984328,2019-01-05
4984328,2019-01-24
4984328,2019-01-29
4984328,2019-02-19
4984328,2019-02-25
4984328,2019-03-04
4984328,2019-03-07
4984328,2019-03-10
4984328,2019-03-11
4984328,2019-03-15
4984328,2019-03-18
4984328,2019-03-22
4984328,2019-03-26
4984328,2019-03-31
4984328,2019-04-06
4984328,2019-04-16
4984328,2019-04-22
4984328,2019-04-28
4984328,2019-04-30
4984328,2019-05-02
4984328,2019-05-18
4984328,2019-05-26
4984328,2019-06-03
4984328,2019-06-08
4984328,2019-06-17
4984328,2019-07-07
4984328,2019-07-09
4984328,2019-07-20
4984328,2019-07-22
4984328,2019-08-09
4984328,2019-08-14
4984328,2019-08-23
4984328,2019-08-31
4984328,2019-09-06
4984328,2019-09-17
4984328,2019-09-26
4984328,2019-09-29
4984328,2019-10-01
4984328,2019-11-11
4984328,2019-12-26
4984328,2020-01-01
4984328,2020-01-10
4989136,2015-02-23
4989136,2015-03-22
4989136,2015-04-05
4989136,2015-04-06
4989136,2015-04-30
4989136,2015-05-03
4989136,2015-05-05
4989136,2015-06-20
4989136,2015-06-21
4989136,2015-06-29
4989136,2015-07-06
4989136,2015-07-15
4989136,2015-07-21
4989136,2015-08-01
4989136,2015-08-02
4989136,2015-08-03
4989136,2015-08-19
4989136,2015-09-02
4989136,2015-09-13
4989136,2015-09-28
4989136,2015-09-29
4989136,2015-10-04
4989136,2015-10-06
4989136,2015-10-14
4989136,2015-10-19
4989136,2015-10-24
4989136,2015-10-26
4989136,2015-11-02
4989136,2015-11-04
4989136,2015-11-13
4989136,2015-11-17
4989136,2015-11-21
4989136,2015-12-01
4989136,2015-12-13
4989136,2015-12-26
4989136,2015-12-28
4989136,2015-12-29
4989136,2016-01-02
4989136,2016-01-17
4989136,2016-01-30
4989136,2016-02-15
4989136,2016-02-19
4989136,2016-04-02
4989136,2016-04-05
4989136,2016-04-09
4989136,2016-04-24
4989136,2016-05-01
4989136,2016-05-13
4989136,2016-06-07
4989136,2016-06-13
4989136,2016-07-09
4989136,2016-08-12
4989136,2016-08-18
4989136,2016-08-26
4989136,2016-08-28
4989136,2016-09-13
4989136,2016-10-05
4989136,2016-10-06
4989136,2016-10-07
4989136,2016-10-08
4989136,2016-10-14
4989136,2016-11-12
4989136,2016-11-20
4989136,2016-11-26
4989136,2016-11-27
4989136,2016-12-24
4989136,2016-12-30
4989136,2017-01-20
4989136,2017-01-26
4989136,2017-02-11
4989136,2017-02-15
4989136,2017-02-17
4989136,2017-02-21
4989136,2017-03-02
4989136,2017-03-07
4989136,2017-03-12
4989136,2017-03-24
4989136,2017-03-25
4989136,2017-03-31
4989136,2017-04-01
4989136,2017-04-02
4989136,2017-04-07
4989136,2017-04-15
4989136,2017-04-18
4989136,2017-04-21
4989136,2017-04-24
4989136,2017-05-02
4989136,2017-05-05
4989136,2017-05-18
4989136,2017-05-22
4989136,2017-05-29
4989136,2017-06-10
4989136,2017-06-11
4989136,2017-06-23
4989136,2017-07-08
4989136,2017-09-11
4989136,2017-09-19
4989136,2017-09-24
4989136,2017-09-27
4989136,2017-10-01
4989136,2017-10-07
4989136,2017-10-11
4989136,2017-10-13
4989136,2017-10-19
4989136,2017-11-12
4989136,2017-11-13
4989136,2017-11-22
4989136,2017-12-13
4989136,2017-12-16
4989136,2017-12-28
4989136,2017-12-31
4989136,2018-01-03
4989136,2018-01-07
4989136,2018-01-12
4989136,2018-02-03
4989136,2018-02-04
4989136,2018-02-05
4989136,2018-02-10
4989136,2018-02-18
4989136,2018-02-19
4989136,2018-02-24
4989136,2018-03-25
4989136,2018-04-01
4989136,2018-04-13
4989136,2018-04-15
4989136,2018-04-16
4989136,2018-04-21
4989136,2018-04-22
4989136,2018-04-26
4989136,2018-04-30
4989136,2018-05-04
4989136,2018-05-05
4989136,2018-05-06
4989136,2018-05-10
4989136,2018-05-11
4989136,2018-05-20
4989136,2018-05-23
4989136,2018-05-25
4989136,2018-05-26
4989136,2018-05-27
4989136,2018-05-28
4989136,2018-05-31
4989136,2018-06-03
4989136,2018-06-09
4989136,2018-06-11
4989136,2018-06-15
4989136,2018-06-16
4989136,2018-06-19
4989136,2018-06-30
4989136,2018-07-28
4989136,2018-08-01
4989136,2018-08-13
4989136,2018-09-01
4989136,2018-09-11
4989136,2018-09-22
4989136,2018-09-23
4989136,2018-09-24
4989136,2018-09-30
4989136,2018-10-03
4989136,2018-10-14
4989136,2018-10-24
4989136,2018-11-04
4989136,2018-11-18
4989136,2018-11-29
4989136,2018-12-05
4989136,2018-12-09
4989136,2018-12-10
4989136,2018-12-20
4989136,2018-12-22
4989136,2018-12-26
4989136,2018-12-31
4989136,2019-01-01
4989136,2019-01-26
4989136,2019-02-01
4989136,2019-02-02
4989136,2019-02-03
4989136,2019-02-10
4989136,2019-02-16
4989136,2019-02-17
4989136,2019-03-06
4989136,2019-03-22
4989136,2019-03-24
4989136,2019-04-06
4989136,2020-01-05
4989136,2020-01-11
4989136,2020-01-15
5001526,2015-01-19
5001526,2015-01-28
5001526,2015-02-07
5001526,2015-02-08
5001526,2015-02-11
5001526,2015-11-04
5001526,2015-12-01
5001526,2015-12-13
5001526,2015-12-21
5001526,2015-12-29
5001526,2016-01-02
5001526,2016-01-08
5001526,2016-01-17
5001526,2016-01-22
5001526,2016-02-02
5001526,2016-02-25
5001526,2016-02-29
5001526,2016-03-02
5001526,2016-03-04
5001526,2016-03-10
5001526,2016-03-22
5001526,2016-03-24
5001526,2016-03-29
5001526,2016-04-01
5001526,2016-04-10
5001526,2016-04-17
5001526,2016-04-25
5001526,2016-04-28
5001526,2016-05-04
5001526,2016-05-05
5001526,2016-05-08
5001526,2016-06-01
5001526,2016-06-05
5001526,2016-06-18
5001526,2016-06-20
5001526,2016-07-28
5001526,2016-07-31
5001526,2016-08-02
5001526,2016-08-05
5001526,2016-08-19
5001526,2016-08-26
5001526,2016-08-28
5001526,2016-09-10
5001526,2016-09-15
5001526,2016-09-19
5001526,2016-09-30
5001526,2016-10-06
5001526,2016-10-17
5001526,2016-10-21
5001526,2016-10-27
5001526,2016-11-06
5001526,2016-11-12
5001526,2016-11-14
5001526,2016-11-21
5001526,2016-11-21
5001526,2016-11-27
5001526,2016-12-01
5001526,2016-12-03
5001526,2016-12-11
5001526,2016-12-22
5001526,2016-12-28
5001526,2017-01-07
5001526,2017-01-18
5001526,2017-01-24
5001526,2017-01-28
5001526,2017-01-31
5001526,2017-02-03
5001526,2017-02-07
5001526,2017-02-11
5001526,2017-02-13
5001526,2017-02-16
5001526,2017-03-10
5001526,2017-03-12
5001526,2017-03-16
5001526,2017-06-14
5001526,2017-06-15
5001526,2017-06-22
5001526,2017-06-26
5001526,2017-07-01
5001526,2017-07-08
5001526,2017-07-17
5001526,2017-07-26
5001526,2017-08-02
5001526,2017-08-07
5001526,2017-08-15
5001526,2017-08-19
5001526,2017-09-02
5001526,2017-09-11
5001526,2017-09-19
5001526,2017-09-22
5001526,2017-09-25
5001526,2017-09-29
5001526,2017-10-05
5001526,2017-10-08
5001526,2017-10-12
5001526,2017-10-14
5001526,2017-10-23
5001526,2017-10-29
5001526,2017-11-05
5001526,2017-11-17
5001526,2017-11-29
5001526,2017-12-17
5001526,2017-12-19
5001526,2017-12-21
5001526,2018-01-01
5001526,2018-01-05
5001526,2018-01-09
5001526,2018-01-15
5001526,2018-01-20
5001526,2018-02-14
5001526,2018-02-16
5001526,2018-02-20
5001526,2018-02-23
5001526,2018-03-09
5001526,2018-03-11
5001526,2018-03-24
5001526,2018-03-31
5001526,2018-04-04
5001526,2018-04-06
5001526,2018-04-08
5001526,2018-04-15
5001526,2018-04-17
5001526,2018-04-19
5001526,2018-04-29
5001526,2018-05-04
5001526,2018-05-07
5001526,2018-05-14
5001526,2018-05-20
5001526,2018-05-29
5001526,2018-06-17
5001526,2018-06-20
5001526,2018-06-25
5001526,2018-07-01
5001526,2018-08-11
5001526,2018-08-15
5001526,2018-08-17
5001526,2018-09-03
5001526,2018-09-07
5001526,2018-09-10
5001526,2018-09-12
5001526,2018-09-16
5001526,2018-10-04
5001526,2018-10-08
5001526,2018-10-13
5001526,2018-10-16
5001526,2018-10-19
5001526,2018-10-24
5001526,2018-10-31
5001526,2018-11-01
5001526,2018-11-09
5001526,2018-11-23
5001526,2018-11-27
5001526,2018-12-01
5001526,2018-12-19
5001526,2018-12-21
5001526,2018-12-22
5001526,2018-12-30
5001526,2019-01-03
5001526,2019-01-06
5001526,2019-01-09
5001526,2019-01-27
5001526,2019-02-05
5001526,2019-02-11
5001526,2019-02-21
5001526,2019-02-26
5001526,2019-03-02
5001526,2019-03-04
5001526,2019-03-08
5001526,2019-03-10
5001526,2019-03-13
5001526,2019-03-20
5001526,2019-03-24
5001526,2019-03-31
5001526,2019-04-02
5001526,2019-04-05
5001526,2019-04-08
5001526,2019-04-19
5001526,2019-04-30
5001526,2019-05-12
5001526,2019-05-19
5001526,2019-05-20
5001526,2019-05-25
5001526,2019-05-29
5001526,2019-06-02
5001526,2019-06-06
5001526,2019-06-08
5001526,2019-06-12
5001526,2019-06-15
5001526,2019-06-17
5001526,2019-06-24
5001526,2019-07-04
5001526,2019-07-08
5001526,2019-07-12
5001526,2019-07-17
5001526,2019-07-21
5001526,2019-07-27
5001526,2019-07-30
5001526,2019-08-02
5001526,2019-08-04
5001526,2019-08-13
5001526,2019-08-19
5001526,2019-08-21
5001526,2019-08-31
5001526,2019-09-08
5001526,2019-09-22
5001526,2019-09-27
5001526,2019-10-11
5001526,2019-10-13
5001526,2019-10-21
5001526,2019-10-28
5001526,2019-11-01
5001526,2019-11-05
5001526,2019-11-12
5001526,2019-11-15
5001526,2019-11-24
5001526,2019-11-29
5001526,2019-12-07
5001526,2019-12-15
5001526,2019-12-18
5001526,2019-12-25
5001526,2020-01-06
5001526,2020-02-05
5001526,2020-03-02
5001526,2020-03-12
5001526,2020-03-17
5001526,2020-07-10
5001526,2020-07-15
5001526,2020-10-04
5001526,2020-10-05
5001526,2021-02-23
5001526,2021-03-02
5001526,2021-04-17
5001526,2021-04-21
5081030,2015-02-02
5081030,2015-02-04
5081030,2015-02-09
5081030,2015-02-15
5081030,2015-02-18
5081030,2015-02-21
5081030,2015-02-24
5081030,2015-03-03
5081030,2015-03-12
5081030,2015-03-15
5081030,2015-03-20
5081030,2015-03-23
5081030,2015-04-03
5081030,2015-04-06
5081030,2015-04-09
5081030,2015-04-12
5081030,2015-04-14
5081030,2015-04-19
5081030,2015-04-22
5081030,2015-04-28
5081030,2015-05-03
5081030,2015-05-05
5081030,2015-05-09
5081030,2015-05-11
5081030,2015-05-19
5081030,2015-05-21
5081030,2015-05-28
5081030,2015-05-30
5081030,2015-05-31
5081030,2015-06-02
5081030,2015-06-08
5081030,2015-06-18
5081030,2015-06-21
5081030,2015-06-26
5081030,2015-06-27
5081030,2015-06-28
5081030,2015-07-06
5081030,2015-07-08
5081030,2015-07-11
5081030,2015-07-20
5081030,2015-07-24
5081030,2015-07-26
5081030,2015-08-07
5081030,2015-08-27
5081030,2015-08-29
5081030,2015-09-06
5081030,2015-09-17
5081030,2015-09-21
5081030,2015-10-06
5081030,2015-10-08
5081030,2015-10-09
5081030,2015-10-11
5081030,2015-10-31
5081030,2015-11-08
5081030,2015-12-15
5081030,2015-12-20
5081030,2015-12-21
5081030,2015-12-26
5081030,2015-12-27
5081030,2015-12-28
5081030,2016-01-10
5081030,2016-01-19
5081030,2016-01-24
5081030,2016-03-02
5081030,2016-03-05
5081030,2016-04-06
5081030,2016-04-22
5081030,2016-05-04
5081030,2016-05-06
5081030,2016-05-15
5081030,2016-06-10
5081030,2016-06-20
5081030,2016-06-20
5081030,2016-06-26
5081030,2016-07-02
5081030,2016-07-10
5081030,2016-07-15
5081030,2016-07-30
5081030,2016-08-13
5081030,2016-10-10
5081030,2016-10-12
5081030,2016-10-23
5081030,2016-11-06
5081030,2016-11-10
5081030,2016-12-18
5081030,2016-12-26
5081030,2017-01-11
5081030,2017-01-21
5081030,2017-02-19
5081030,2017-02-27
5081030,2017-03-03
5081030,2017-03-11
5081030,2017-03-16
5081030,2017-03-18
5081030,2017-03-22
5081030,2017-04-14
5081030,2017-04-16
5081030,2017-04-17
5081030,2017-04-22
5081030,2017-04-25
5081030,2017-05-01
5081030,2017-05-06
5081030,2017-05-08
5081030,2017-05-11
5081030,2017-05-18
5081030,2017-05-26
5081030,2017-06-12
5081030,2017-06-28
5081030,2017-06-29
5081030,2017-07-01
5081030,2017-07-04
5081030,2017-07-14
5081030,2017-07-18
5081030,2017-07-27
5081030,2017-07-30
5081030,2017-08-05
5081030,2017-08-15
5081030,2017-08-21
5081030,2017-09-04
5081030,2017-09-08
5081030,2017-09-26
5081030,2017-10-03
5081030,2017-10-08
5081030,2017-10-10
5081030,2017-10-22
5081030,2017-10-28
5081030,2017-11-09
5081030,2017-11-13
5081030,2017-11-24
5081030,2017-11-27
5081030,2017-12-04
5081030,2017-12-10
5081030,2017-12-11
5081030,2017-12-20
5081030,2017-12-24
5081030,2017-12-28
5081030,2017-12-29
5081030,2018-01-01
5081030,2018-01-07
5081030,2018-01-10
5081030,2018-01-18
5081030,2018-01-23
5081030,2018-01-27
5081030,2018-01-31
5081030,2018-02-02
5081030,2018-02-15
5081030,2018-02-28
5081030,2018-03-02
5081030,2018-03-05
5081030,2018-03-06
5081030,2018-03-11
5081030,2018-03-19
5081030,2018-03-22
5081030,2018-03-31
5081030,2018-04-02
5081030,2018-04-07
5081030,2018-04-10
5081030,2018-04-16
5081030,2018-04-19
5081030,2018-04-23
5081030,2018-04-28
5081030,2018-04-30
5081030,2018-05-08
5081030,2018-05-13
5081030,2018-05-18
5081030,2018-05-22
5081030,2018-05-26
5081030,2018-06-03
5081030,2018-06-05
5081030,2018-06-10
5081030,2018-06-15
5081030,2018-06-18
5081030,2018-06-23
5081030,2018-07-18
5081030,2018-07-23
5081030,2018-07-26
5081030,2018-07-30
5081030,2018-08-04
5081030,2018-08-09
5081030,2018-08-13
5081030,2018-08-17
5081030,2018-08-20
5081030,2018-08-24
5081030,2018-09-04
5081030,2018-09-15
5081030,2018-09-22
5081030,2018-09-29
5081030,2018-09-30
5081030,2018-10-03
5081030,2018-10-07
5081030,2018-10-16
5081030,2018-10-21
5081030,2018-10-26
5081030,2018-10-30
5081030,2018-11-02
5081030,2018-11-04
5081030,2018-11-06
5081030,2018-11-11
5081030,2018-11-13
5081030,2018-11-18
5081030,2018-12-03
5081030,2018-12-11
5081030,2018-12-17
5081030,2018-12-24
5081030,2018-12-26
5081030,2018-12-29
5081030,2019-01-01
5081030,2019-01-03
5081030,2019-01-05
5081030,2019-01-11
5081030,2019-01-14
5081030,2019-01-21
5081030,2019-01-26
5081030,2019-01-28
5081030,2019-01-31
5081030,2019-02-17
5081030,2019-02-19
5081030,2019-02-26
5081030,2019-03-04
5081030,2019-03-13
5081030,2019-03-15
5081030,2019-03-17
5081030,2019-04-15
5081030,2019-04-19
5081030,2019-04-22
5081030,2019-04-24
5081030,2019-04-30
5081030,2019-05-04
5081030,2019-05-08
5081030,2019-05-13
5081030,2019-05-21
5081030,2019-06-03
5081030,2019-06-09
5081030,2019-06-20
5081030,2019-06-24
5081030,2019-09-14
5081030,2019-09-29
5081030,2019-12-03
5081030,2019-12-06
5081189,2015-03-09
5081189,2015-03-16
5081189,2015-04-05
5081189,2015-04-17
5081189,2015-05-10
5081189,2015-05-22
5081189,2015-06-09
5081189,2015-06-16
5081189,2015-06-23
5081189,2015-07-06
5081189,2015-07-22
5081189,2015-07-25
5081189,2015-08-03
5081189,2015-08-11
5081189,2015-10-11
5081189,2015-10-18
5081189,2015-11-15
5081189,2015-12-30
5081189,2016-01-12
5081189,2016-05-08
5081189,2016-11-26
5081189,2017-05-01
5081189,2018-03-13
5081189,2019-02-15
5081189,2019-04-21
5117935,2015-03-05
5117935,2015-09-29
5117935,2015-10-06
5117935,2016-02-13
5117935,2016-03-20
5117935,2016-07-16
5117935,2016-09-17
5117935,2016-10-03
5117935,2017-01-01
5117935,2017-02-18
5117935,2017-04-23
5117935,2017-07-07
5117935,2017-08-27
5117935,2017-10-10
5117935,2017-11-26
5117935,2017-12-25
5117935,2018-03-24
5117935,2018-04-08
5117935,2018-06-18
5117935,2018-09-03
5117935,2018-09-09
5117935,2018-12-09
5117935,2019-01-27
5117935,2019-02-02
5117935,2019-04-06
5117935,2019-05-06
5117935,2019-05-11
5117935,2019-07-07
5117935,2019-09-22
5117935,2019-10-20
5117935,2019-11-17
5117935,2019-12-08
5117935,2019-12-24
5117935,2019-12-27
5117935,2019-12-28
5117935,2020-01-10
5117935,2020-04-07
5117935,2020-07-05
5117935,2020-07-10
5117935,2020-07-12
5117935,2020-07-19
5117935,2020-07-26
5117935,2020-08-08
5117935,2020-08-09
5117935,2020-12-26
5117935,2021-02-15
5117935,2021-03-28
5117935,2021-04-13
5117935,2021-04-30
5117935,2021-05-04
5117935,2021-05-09
5117935,2021-08-15
5117935,2021-09-04
5117935,2021-10-02
5117935,2021-10-18
5117935,2021-10-31
5117935,2021-11-20
5117935,2021-11-27
